Utility,DateTime,BillingPlan,Rate,VersionControl
SDGE,Sep 25 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2010 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2010 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2010 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2010 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2010 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2010 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 26 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 26 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 26 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 26 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 26 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 26 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2011 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2011 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2011 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2011 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2011 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2011 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2012 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2012 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2012 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2012 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2012 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2012 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2012 02:00PM,EV-TOU,$0.29 ,1
